2|Nature
25G21(MULBERRY)|fruits: mûre
25G21(NUTS)|fruits : noix
25G21(OLIVE)|fruits : olive
25G21(ORANGE)|fruits : orange
25G21(PEACH)|fruits : pêche
25G21(PEAR)|fruits : poire
25G21(PINE-CONE)|fruits : pomme de pin
25G21(PINEAPPLE)|fruits : ananas
25G21(PLUM)|fruits : prune
25G21(POMEGRANATE)|fruits : grenade
25G21(PUMPKIN)|fruits : citrouille
25G21(QUINCE)|fruits : coing
25G21(RASPBERRY)|fruits: framboise
25G21(SPRUCE-CONE)|fruits : pin d'épicéa
25G21(STRAWBERRY)|fruits : fraise
25G21(WALNUT)|fruits : noix
25G211|parties de fruits
25G211(...)|parties de fruits (avec NOM)
25G211(NUTSHELL)|parties de fruits : coquille de noix
25G2111|semence
25G2111(...)|semence (avec NOM)
25G2111(PEA)|semence : pois
25G2111(THISTLE-SEED)|semence : graine de chardon
25G22|produits de plantes ou d'arbres autres que des fruits
25G22(...)|produits de plantes ou d'arbres autres que des fruits (avec NOM)
25G22(ASPARAGUS)|produits de plantes ou d'arbres autres que des fruits : asperge
25G22(CINNAMON)|produits de plantes ou d'arbres autres que des fruits : cannelle
25G22(ONION)|produits de plantes ou d'arbres autres que des fruits : ognion
25G22(RADISH)|produits de plantes ou d'arbres autres que des fruits : radis
25G22(TURNIP)|produits de plantes ou d'arbres autres que des fruits : navet
25G3|arbres
25G3(...)|arbres (avec NOM)
25G3(ACACIA)|arbres : acacia
25G3(ACER)|arbres: érable
25G3(ALDER)|arbres : aulne
25G3(ALMOND-TREE)|arbres : amandier
25G3(APPLE-TREE)|arbres : pommier
25G3(ASH-TREE)|arbres: frêne
25G3(AVOCADO)|arbres : avocatier
25G3(BEECH)|arbres : hêtre
25G3(BIRCH)|arbres : bouleau
25G3(CEDAR)|arbres : cèdre
25G3(CHERRY-TREE)|arbres : cerisier
25G3(COCONUT-TREE)|arbres : cocotier
25G3(CYPRESS)|arbres : cyprès
25G3(DATE-PALM)|arbres : dattier (palmier-dattier)
25G3(DRACENA)|arbres : dracéna
25G3(ELM)|arbres : orme
25G3(FIG-TREE)|arbres : figuier
25G3(FIR)|arbres : sapin
25G3(HOLM-OAK)|arbres : chêne vert
25G3(INDIAN BANYAN)|arbres: banyan Indien
25G3(LAUREL)|arbres : laurier
25G3(LEMON-TREE)|arbres : citronnier
25G3(LINDEN)|arbres : tilleul
25G3(MULBERRY-TREE)|arbres : murier
25G3(MYRRH-TREE)|arbres : balsamier
25G3(OAK)|arbres : chêne
25G3(OLEASTER)|arbres: olivier sauvage
25G3(OLIVE-TREE)|arbres : olivier
25G3(ORANGE-TREE)|arbres : oranger
25G3(PALM-TREE)|arbres : palmier
25G3(PEACH-TREE)|arbres : pêcher
25G3(PEAR-TREE)|arbres (avec NOM)
25G3(PINE)|arbres : pin
25G3(PLANE-TREE)|arbres : platane
25G3(PLUM-TREE)|arbres: prunier
25G3(POMEGRANATE-TREE)|arbres : grenadier
25G3(POPLAR)|arbres : peuplier
25G3(QUINCE-TREE)|arbres : cognassier
25G3(SPRUCE)|arbres : épicéa
25G3(STINKING BEAN TREFOIL)|arbres : anagyre puant
25G3(WALNUT-TREE)|arbres : noyer
25G3(WHITE POPLAR)|arbres : peuplier blanc
25G3(WILLOW)|arbres : saule
25G3(YEW)|arbres : if
25G31|arbustes
25G31(...)|arbustes (avec NOM)
25G31(BLACKBERRY-BUSH)|arbustes : murier
25G31(BOX)|arbustes : buis
25G31(BROOM)|arbustes : genêt
25G31(BUCKTHORN)|arbustes : nerprun (bourdaine)
25G31(HAZEL)|arbustes : noisetier
25G31(JUNIPER)|arbustes : genévrier
25G31(MYRTLE)|arbustes : myrte
25G31(OLEANDER)|arbustes : oléandre
25G31(PRIVET)|arbustes : troène
25G31(ROSE-BUSH)|arbustes : rosier
25G39|arbre comme schéma de relations, diagramme en forme d'arbre
25G391|arbre philosophique (Arbor philosophicus) ~ alchimie
25G4|plantes et herbes
25G4(...)|plantes et herbes (avec NOM)
25G4(ACANTHUS)|plantes et herbes : acanthe
25G4(ALOE)|plantes et herbes : aloès
25G4(AMARANTH)|plantes et herbes : amarante
25G4(ARTICHOKE)|plantes et herbes : artichaut
25G4(BASIL)|plantes et herbes : basilic
25G4(BEAN)|plantes et herbes : haricot
25G4(CABBAGE)|plantes et herbes : chou
25G4(CACTUS)|plantes et herbes : cactus
25G4(CAMOMILE)|plantes et herbes : camomille
25G4(CHONDRILLA)|plantes et herbes : chondrille
25G4(CLOVER)|plantes et herbes : trèfle
25G4(DICTAMNUS)|plantes et herbes : dictame
25G4(FIELD ERYNGO)|plantes et herbes : panicaut champêtre
25G4(FLEA-BANE)|plantes et herbes : inule
25G4(GARLIC)|plantes et herbes : ail
25G4(GERMANDER)|plantes et herbes : germandrée
25G4(GIANT FENNEL)|plantes et herbes : férule
25G4(GROUNDSEL)|plantes et herbes : séneçon
25G4(HELLEBORE)|plantes et herbes : ellébore
25G4(HEMLOCK)|plantes et herbes : ciguë
25G4(HENBANE)|plantes et herbes : jusquiame
25G4(HOP)|plantes et herbes : houblon
25G4(HOUSELEEK)|plantes et herbes : joubarbe
25G4(HYSSOP)|plantes et herbes : hysope
25G4(IVY)|plantes et herbes : lierre
25G4(LETTUCE)|plantes et herbes : laitue
25G4(LUPIN)|plantes et herbes : lupin
25G4(MANDRAKE)|plantes et herbes : mandragore
25G4(MARJORAM)|plantes et herbes : marjolaine
25G4(MISTLETOE)|plantes et herbes : gui
25G4(NETTLE)|plantes et herbes : ortie
25G4(ORIGANUM)|plantes et herbes : origan
25G4(PEA)|plantes et herbes : pois
25G4(PENNYROYAL)|plantes et herbes : pouliot
25G4(PEONY)|plantes et herbes : pivoine
25G4(PUMPKIN)|plantes et herbes : citrouille (potiron)
25G4(REED)|plantes et herbes : roseau
25G4(ROCKET)|plantes et herbes : roquette
25G4(RUE)|plantes et herbes : rue
25G4(SAFFRON)|plantes et herbes : safran
25G4(SAGE)|plantes et herbes : sauge
25G4(STINGING-NETTLE)|plantes et herbes : ortie brûlante
25G4(STRAWBERRY)|plantes et herbes : fraise
25G4(SUNDEW)|plantes et herbes : rossolis (droséra)
25G4(THISTLE)|plantes et herbes : chardon
25G4(THYME)|plantes et herbes : thym
25G4(WATER-HEMLOCK)|plantes et herbes : ciguë d'eau
25G4(WHEAT)|plantes et herbes : blé
25G4(WORMWOOD)|plantes et herbes : armoise
25G41|fleurs
25G41(...)|fleurs (avec NOM)
25G41(ALMOND-BLOSSOM)|fleurs : fleur d'amandier
25G41(ANEMONE)|fleurs : anémone
25G41(BUTTERCUP)|fleurs : bouton d'or (renoncule)
25G41(CARNATION)|fleurs : oeillet
25G41(COLUMBINE)|fleurs : ancolie
25G41(CORNFLOWER)|fleurs: bleuet
25G41(CROCUS)|fleurs : crocus
25G41(HELIOTROPE)|fleurs : héliotrope
25G41(HYACINTH)|fleurs : jacinthe
25G41(IMMORTELLE)|fleurs : immortelle
25G41(LILY)|fleurs : lis
25G41(LOTUS)|fleurs : lotus
25G41(NARCISSUS)|fleurs : narcisse
25G41(ORCHID)|fleurs : orchidée
25G41(PETUNIA)|fleurs : pétunia
25G41(POPPY)|fleurs : pavot
25G41(ROSE)|fleurs : rose
25G41(SUNFLOWER)|fleurs : tournesol
25G41(TULIP)|fleurs : tulipe
25G41(VIOLET)|fleurs : violette
25G41(WATER-LILY)|fleurs : nénuphar
25G411|fleurs coupées; petit bouquet, bouquet de fleurs
25G411(...)|fleurs coupées; petit bouquet, bouquet de fleurs (avec NOM)
25G4111|couronne, guirlande
25G412|fleurs séchées
25G412(...)|fleurs séchées (avec NOM)
25G49|fleurs et plantes artificielles
25G5|plantes inférieures
25G51|fougères
25G52|mousses
25G53|algues
25G54|champignons, moisissure
25G541|champignons
25G55|lichens
25G56|autres plantes inférieures
25G56(...)|autres plantes inférieures (avec NOM)
25G6|plantes disparues
25G6(...)|plantes disparues (avec NOM)
25G61|plantes préhistoriques
25G62|plantes fossiles
25G7|le langage des fleurs
25GG|plantes fantastiques, végétation fabuleuse
25GG1|plantes fantastiques (en général)
25GG11|groupe d'arbres fantastiques
25GG12|groupes d'arbrisseaux fantastiques
25GG13|groupe de plantes (herbes) fantastiques
25GG14|groupe de plantes inférieures fantastiques
25GG2|produits de plantes fantastiques en général
25GG21|fruits de plantes fantastiques
25GG21(...)|fruits de plantes fantastiques (avec NOM)
25GG21(ACORN)|fruits : gland - GG - plantes fantastiques, végétation fictive
25GG21(ALMOND)|fruits : amande - GG - plantes fantastiques, végétation fictive
25GG21(APPLE)|fruits : pomme - GG - plantes fantastiques, végétation fictive
25GG21(BEANS)|fruits : haricots - GG - plantes fantastiques, végétation fictive
25GG21(BILBERRY)|fruits : myrtille - GG - plantes fantastiques, végétation fictive
25GG21(CHERRY)|fruits : cérise - GG - plantes fantastiques, végétation fictive
25GG21(CHESTNUT)|fruits : châtaigne - GG - plantes fantastiques, végétation fictive
25GG21(FIG)|fruits : figue - GG - plantes fantastiques, végétation fictive
25GG21(GOURD)|fruits : gourde - GG - plantes fantastiques, végétation fictive
25GG21(LEMON)|fruits : citron - GG - plantes fantastiques, végétation fictive
25GG21(MEDLAR)|fruits : nefle - GG - plantes fantastiques, végétation fictive
25GG21(MELON)|fruits : melon - GG - plantes fantastiques, végétation fictive
25GG21(NUTS)|fruits : noix - GG - plantes fantastiques, végétation fictive
25GG21(PEACH)|fruits : pêche - GG - plantes fantastiques, végétation fictive
25GG21(PEAR)|fruits : poire - GG - plantes fantastiques, végétation fictive
25GG21(PINE-CONE)|fruits : pomme de pin - GG - plantes fantastiques, végétation fictive
25GG21(PINEAPPLE)|fruits : ananas - GG - plantes fantastiques, végétation fictive
25GG21(PLUM)|fruits : prune - GG - plantes fantastiques, végétation fictive
25GG21(POMEGRANATE)|fruits : grenade - GG - plantes fantastiques, végétation fictive
25GG21(PUMPKIN)|fruits : citrouille - GG - plantes fantastiques, végétation fictive
25GG21(QUINCE)|fruits : coing - GG - plantes fantastiques, végétation fictive
25GG21(SPRUCE-CONE)|fruits : pin d'épicéa - GG - plantes fantastiques, végétation fictive
25GG21(STRAWBERRY)|fruits : fraise - GG - plantes fantastiques, végétation fictive
25GG21(WALNUT)|fruits : noix - GG - plantes fantastiques, végétation fictive
25GG211|partie de fruit de plantes fantastiques
25GG211(...)|partie de fruit de plantes fantastiques (avec NOM)
25GG211(NUTSHELL)|parties de fruits : coquille de noix - GG - plantes fantastiques, végétation fictive
25GG2111|semence de plante fantastique
25GG2111(...)|semence de plante fantastique (avec NOM)
25GG2111(PEA)|semence : pois - GG - plantes fantastiques, végétation fictive
25GG2111(THISTLE-SEED)|semence : graine de chardon - GG - plantes fantastiques, végétation fictive
25GG22|produits de plantes et d'arbres fantastiques autres que des fruits
25GG22(...)|produits de plantes et d'arbres fantastiques autres que des fruits (avec NOM)
25GG22(ASPARAGUS)|produits de plantes ou d'arbres autres que des fruits : asperge - GG - plantes fantastiques, végétation fictive
25GG22(CINNAMON)|produits de plantes ou d'arbres autres que des fruits : cannelle - GG - plantes fantastiques, végétation fictive
25GG22(ONION)|produits de plantes ou d'arbres autres que des fruits : ognion - GG - plantes fantastiques, végétation fictive
25GG22(RADISH)|produits de plantes ou d'arbres autres que des fruits : radis - GG - plantes fantastiques, végétation fictive
25GG22(TURNIP)|produits de plantes ou d'arbres autres que des fruits : navet - GG - plantes fantastiques, végétation fictive
25GG3|arbres fantastiques
25GG3(...)|arbres fantastiques (avec NOM)
25GG3(ACACIA)|arbres : acacia - GG - plantes fantastiques, végétation fictive
25GG3(ALDER)|arbres : aulne - GG - plantes fantastiques, végétation fictive
25GG3(ALMOND-TREE)|arbres : amandier - GG - plantes fantastiques, végétation fictive
25GG3(APPLE-TREE)|arbres : pommier - GG - plantes fantastiques, végétation fictive
25GG3(AVOCADO)|arbres : avocatier - GG - plantes fantastiques, végétation fictive
25GG3(BEECH)|arbres : hêtre - GG - plantes fantastiques, végétation fictive
25GG3(BIRCH)|arbres : bouleau - GG - plantes fantastiques, végétation fictive
25GG3(CEDAR)|arbres : cèdre - GG - plantes fantastiques, végétation fictive
25GG3(COCONUT-TREE)|arbres : cocotier - GG - plantes fantastiques, végétation fictive
25GG3(CYPRESS)|arbres : cyprès - GG - plantes fantastiques, végétation fictive
25GG3(DATE-PALM)|arbres : dattier (palmier-dattier) - GG - plantes fantastiques, végétation fictive
25GG3(DRACENA)|arbres : dracéna - GG - plantes fantastiques, végétation fictive
25GG3(ELM)|arbres : orme - GG - plantes fantastiques, végétation fictive
25GG3(FIG-TREE)|arbres : figuier - GG - plantes fantastiques, végétation fictive
25GG3(FIR)|arbres : sapin - GG - plantes fantastiques, végétation fictive
25GG3(HOLM-OAK)|arbres : chêne vert - GG - plantes fantastiques, végétation fictive
25GG3(LAUREL)|arbres : laurier - GG - plantes fantastiques, végétation fictive
25GG3(LEMON-TREE)|arbres : citronnier - GG - plantes fantastiques, végétation fictive
25GG3(LINDEN)|arbres : tilleul - GG - plantes fantastiques, végétation fictive
25GG3(MULBERRY-TREE)|arbres : murier - GG - plantes fantastiques, végétation fictive
25GG3(MYRRH-TREE)|arbres : balsamier - GG - plantes fantastiques, végétation fictive
25GG3(OAK)|arbres : chêne - GG - plantes fantastiques, végétation fictive
25GG3(OLIVE-TREE)|arbres : olivier - GG - plantes fantastiques, végétation fictive
25G3(ORANGE-TREE)|arbres : oranger - GG - plantes fantastiques, végétation fictive
25GG3(PALM-TREE)|arbres : palmier - GG - plantes fantastiques, végétation fictive
25GG3(PEACH-TREE)|arbres : pêcher - GG - plantes fantastiques, végétation fictive
25GG3(PINE)|arbres : pin - GG - plantes fantastiques, végétation fictive
25GG3(PLANE-TREE)|arbres : platane - GG - plantes fantastiques, végétation fictive
25GG3(POMEGRANATE-TREE)|arbres : grenadier - GG - plantes fantastiques, végétation fictive
25GG3(POPLAR)|arbres : peuplier - GG - plantes fantastiques, végétation fictive
25GG3(QUINCE-TREE)|arbres : cognassier - GG - plantes fantastiques, végétation fictive
25GG3(SPRUCE)|arbres : épicéa - GG - plantes fantastiques, végétation fictive
25GG3(STINKING BEAN TREFOIL)|arbres : anagyre puant - GG - plantes fantastiques, végétation fictive
25GG3(WALNUT-TREE)|arbres : noyer - GG - plantes fantastiques, végétation fictive
25GG3(WHITE POPLAR)|arbres : peuplier blanc - GG - plantes fantastiques, végétation fictive
25GG3(WILLOW)|arbres : saule - GG - plantes fantastiques, végétation fictive
25GG3(YEW)|arbres : if - GG - plantes fantastiques, végétation fictive
25GG31|arbrisseaux fantastiques
25GG31(...)|arbrisseaux fantastiques (avec NOM)
25GG31(BLACKBERRY-BUSH)|arbustes : murier - GG - plantes fantastiques, végétation fictive
25GG31(BOX)|arbustes : buis - GG - plantes fantastiques, végétation fictive
25GG31(BROOM)|arbustes : genêt - GG - plantes fantastiques, végétation fictive
25GG31(BUCKTHORN)|arbustes : nerprun (bourdaine) - GG - plantes fantastiques, végétation fictive
25GG31(HAZEL)|arbustes : noisetier - GG - plantes fantastiques, végétation fictive
25GG31(JUNIPER)|arbustes : genévrier - GG - plantes fantastiques, végétation fictive
25GG31(MYRTLE)|arbustes : myrte - GG - plantes fantastiques, végétation fictive
25GG31(OLEANDER)|arbustes : oléandre - GG - plantes fantastiques, végétation fictive
25GG31(PRIVET)|arbustes : troène - GG - plantes fantastiques, végétation fictive
25GG31(ROSE-BUSH)|arbustes : rosier - GG - plantes fantastiques, végétation fictive
25GG39|arbre comme schéma de relations, diagramme en forme d'arbre - GG - plantes fantastiques, végétation fictive
25GG4|plantes et herbes fantastiques
25GG4(...)|plantes et herbes fantastiques (avec NOM)
25GG4(ACANTHUS)|plantes et herbes : acanthe - GG - plantes fantastiques, végétation fictive
25GG4(ALOE)|plantes et herbes : aloès - GG - plantes fantastiques, végétation fictive
25GG4(AMARANTH)|plantes et herbes : amarante - GG - plantes fantastiques, végétation fictive
25GG4(ARTICHOKE)|plantes et herbes : artichaut - GG - plantes fantastiques, végétation fictive
25GG4(BASIL)|plantes et herbes : basilic - GG - plantes fantastiques, végétation fictive
25GG4(BEAN)|plantes et herbes : haricot - GG - plantes fantastiques, végétation fictive
25GG4(CABBAGE)|plantes et herbes : chou - GG - plantes fantastiques, végétation fictive
25GG4(CAMOMILE)|plantes et herbes : camomille - GG - plantes fantastiques, végétation fictive
25GG4(CHONDRILLA)|plantes et herbes : chondrille - GG - plantes fantastiques, végétation fictive
25GG4(CLOVER)|plantes et herbes : trèfle - GG - plantes fantastiques, végétation fictive
25GG4(DICTAMNUS)|plantes et herbes : dictame - GG - plantes fantastiques, végétation fictive
25GG4(FIELD ERYNGO)|plantes et herbes : panicaut champêtre - GG - plantes fantastiques, végétation fictive
25GG4(FLEA-BANE)|plantes et herbes : inule - GG - plantes fantastiques, végétation fictive
25GG4(GARLIC)|plantes et herbes : ail - GG - plantes fantastiques, végétation fictive
25GG4(GERMANDER)|plantes et herbes : germandrée - GG - plantes fantastiques, végétation fictive
25GG4(GIANT FENNEL)|plantes et herbes : férule - GG - plantes fantastiques, végétation fictive
25GG4(GROUNDSEL)|plantes et herbes : séneçon - GG - plantes fantastiques, végétation fictive
25GG4(HELLEBORE)|plantes et herbes : ellébore - GG - plantes fantastiques, végétation fictive
25GG4(HEMLOCK)|plantes et herbes : ciguë - GG - plantes fantastiques, végétation fictive
25GG4(HENBANE)|plantes et herbes : jusquiame - GG - plantes fantastiques, végétation fictive
25GG4(HOP)|plantes et herbes : houblon - GG - plantes fantastiques, végétation fictive
25GG4(HOUSELEEK)|plantes et herbes : joubarbe - GG - plantes fantastiques, végétation fictive
25GG4(HYSSOP)|plantes et herbes : hysope - GG - plantes fantastiques, végétation fictive
25GG4(IVY)|plantes et herbes : lierre - GG - plantes fantastiques, végétation fictive
25GG4(LETTUCE)|plantes et herbes : laitue - GG - plantes fantastiques, végétation fictive
25GG4(LUPIN)|plantes et herbes : lupin - GG - plantes fantastiques, végétation fictive
25GG4(MANDRAKE)|plantes et herbes : mandragore - GG - plantes fantastiques, végétation fictive
25GG4(MARJORAM)|plantes et herbes : marjolaine - GG - plantes fantastiques, végétation fictive
25GG4(MISTLETOE)|plantes et herbes : gui - GG - plantes fantastiques, végétation fictive
25GG4(NETTLE)|plantes et herbes : ortie - GG - plantes fantastiques, végétation fictive
25GG4(ORIGANUM)|plantes et herbes : origan - GG - plantes fantastiques, végétation fictive
25GG4(PEA)|plantes et herbes : pois - GG - plantes fantastiques, végétation fictive
25GG4(PENNYROYAL)|plantes et herbes : pouliot - GG - plantes fantastiques, végétation fictive
25GG4(PEONY)|plantes et herbes : pivoine - GG - plantes fantastiques, végétation fictive
25GG4(PUMPKIN)|plantes et herbes : citrouille (potiron) - GG - plantes fantastiques, végétation fictive
25GG4(REED)|plantes et herbes : roseau - GG - plantes fantastiques, végétation fictive
25GG4(ROCKET)|plantes et herbes : roquette - GG - plantes fantastiques, végétation fictive
25GG4(RUE)|plantes et herbes : rue - GG - plantes fantastiques, végétation fictive
25GG4(SAFFRON)|plantes et herbes : safran - GG - plantes fantastiques, végétation fictive
25GG4(SAGE)|plantes et herbes : sauge - GG - plantes fantastiques, végétation fictive
25GG4(STINGING-NETTLE)|plantes et herbes : ortie brûlante - GG - plantes fantastiques, végétation fictive
25GG4(STRAWBERRY)|plantes et herbes : fraise - GG - plantes fantastiques, végétation fictive
25GG4(SUNDEW)|plantes et herbes : rossolis (droséra) - GG - plantes fantastiques, végétation fictive
25GG4(THISTLE)|plantes et herbes : chardon - GG - plantes fantastiques, végétation fictive
25GG4(THYME)|plantes et herbes : thym - GG - plantes fantastiques, végétation fictive
25GG4(WATER-HEMLOCK)|plantes et herbes : ciguë d'eau - GG - plantes fantastiques, végétation fictive
25GG4(WHEAT)|plantes et herbes : blé - GG - plantes fantastiques, végétation fictive
25GG4(WORMWOOD)|plantes et herbes : armoise - GG - plantes fantastiques, végétation fictive
25GG41|fleurs fantastiques
