2|Nature
25G31(OLEANDER)|shrubs: oleander
25G31(PRIVET)|shrubs: privet
25G31(ROSE-BUSH)|shrubs: rose-bush
25G39|strom jako schéma vztahů, diagram ve formě stromu
25G391|philosophical tree (Arbor philosophicus) ~ alchemy
25G4|rostliny a byliny
25G4(...)|rostliny a byliny (s NÁZVEM)
25G4(ACANTHUS)|rostliny a byliny: acanthus
25G4(ALOE)|rostliny a byliny: aloe
25G4(AMARANTH)|rostliny a byliny: amarant
25G4(ARTICHOKE)|rostliny a byliny: artyčok
25G4(BAMBOO)|rostliny a byliny: bambus
25G4(BARLEY)|rostliny a byliny: ječmen
25G4(BASIL)|rostliny a byliny: bazalka
25G4(BEAN)|rostliny a byliny: fazole
25G4(CABBAGE)|rostliny a byliny: zelí
25G4(CACTUS)|rostliny a byliny: kaktus
25G4(CAMOMILE)|rostliny a byliny: heřmánek
25G4(CHONDRILLA)|rostliny a byliny: chondrilla
25G4(CLOVER)|rostliny a byliny: jetel
25G4(DICTAMNUS)|rostliny a byliny: dictamnus
25G4(FIELD ERYNGO)|rostliny a byliny: eryngo polní
25G4(FLEA-BANE)|rostliny a byliny: blešník
25G4(GARLIC)|rostliny a byliny: česnek
25G4(GERMANDER)|rostliny a byliny: germander
25G4(GIANT FENNEL)|rostliny a byliny: fenykl obrovský
25G4(GROUNDSEL)|rostliny a byliny: podzemnice olejná
25G4(HELLEBORE)|rostliny a byliny: čemeřice
25G4(HEMLOCK)|rostliny a byliny: bolehlav
25G4(HENBANE)|rostliny a byliny: henbane
25G4(HOP)|rostliny a byliny: chmel
25G4(HOUSELEEK)|rostliny a byliny: pór domácí
25G4(HYSSOP)|rostliny a byliny: yzop
25G4(IVY)|rostliny a byliny: břečťan
25G4(LETTUCE)|rostliny a byliny: salát
25G4(LOTUS)|rostliny a byliny: lotos
25G4(LUPIN)|rostliny a byliny: lupina
25G4(MANDRAKE)|rostliny a byliny: mandragora
25G4(MARJORAM)|rostliny a byliny: majoránka
25G4(MINT)|rostliny a byliny: máta
25G4(MISTLETOE)|rostliny a byliny: jmelí
25G4(NETTLE)|rostliny a byliny: kopřiva
25G4(ORIGANUM)|rostliny a byliny: origanum
25G4(PARSLEY)|rostliny a byliny: petržel
25G4(PEA)|rostliny a byliny: hrách
25G4(PENNYROYAL)|rostliny a byliny: pennyroyal
25G4(PEONY)|rostliny a byliny: pivoňka
25G4(PUMPKIN)|rostliny a byliny: dýně
25G4(REED)|rostliny a byliny: rákos
25G4(ROCKET)|rostliny a byliny: roketa
25G4(RUE)|rostliny a byliny: routa
25G4(SAFFRON)|rostliny a byliny: šafrán
25G4(SAGE)|rostliny a byliny: šalvěj
25G4(SAVORY)|rostliny a byliny: pikantní
25G4(STINGING-NETTLE)|rostliny a byliny: kopřiva dvoudomá
25G4(STRAWBERRY)|rostliny a byliny: jahoda
25G4(SUNDEW)|rostliny a byliny: rosnatka
25G4(THISTLE)|rostliny a byliny: bodlák
25G4(THYME)|rostliny a byliny: tymián
25G4(WATER-HEMLOCK)|rostliny a byliny: vodní jalovec
25G4(WHEAT)|rostliny a byliny: pšenice
25G4(WORMWOOD)|rostliny a byliny: pelyněk
25G41|flowers
25G41(...)|květiny (se jménem)
25G41(ALMOND-BLOSSOM)|flowers: almond-blossom
25G41(ANEMONE)|flowers: anemone
25G41(BUTTERCUP)|flowers: buttercup
25G41(CARNATION)|flowers: carnation
25G41(COLUMBINE)|flowers: columbine
25G41(CORNFLOWER)|flowers: cornflower
25G41(CROCUS)|flowers: crocus
25G41(HELIOTROPE)|flowers: heliotrope
25G41(HYACINTH)|flowers: hyacinth
25G41(IMMORTELLE)|flowers: immortelle
25G41(LILY)|flowers: lily
25G41(LOTUS)|flowers: lotus
25G41(NARCISSUS)|flowers: narcissus
25G41(ORCHID)|flowers: orchid
25G41(PETUNIA)|flowers: petunia
25G41(POPPY)|flowers: poppy
25G41(ROSE)|flowers: rose
25G41(SUNFLOWER)|flowers: sunflower
25G41(TULIP)|flowers: tulip
25G41(VIOLET)|flowers: violet
25G41(WATER-LILY)|flowers: water-lily
25G411|řezané květiny, kytice, svazek květin
25G411(...)|řezané květiny, kytice, svazek květin (s NÁZVEM)
25G4111|garland, wreath
25G412|dried flowers
25G412(...)|sušené květiny (s NAME)
25G49|umělé rostliny a květiny
25G5|lower plants
25G51|ferns
25G52|mosses
25G53|algae, seaweed
25G54|fungi
25G541|mushrooms
25G55|lichens
25G56|other lower plants
25G56(...)|ostatní nižší rostliny (s NAME)
25G6|extinct plants
25G6(...)|vyhynulé rostliny (s NÁZVEM)
25G61|prehistoric plants
25G62|fossil plants
25G7|jazyk květin
25GG|fantastic plants, fabulous vegetation
25GG1|báječné rostliny (obecně)
25GG11|skupiny pohádkových stromů
25GG12|skupiny báječných keřů
25GG13|skupiny báječných rostlin (bylin)
25GG14|skupiny báječných nižších rostlin
25GG2|produkty báječných rostlin obecně
25GG21|plody báječných rostlin
25GG21(...)|plody báječných rostlin (s NÁZVEM)
25GG21(ACORN)|fruits: acorn - GG - fantastic plants, fabulous vegetation
25GG21(ALMOND)|fruits: almond - GG - fantastic plants, fabulous vegetation
25GG21(APPLE)|fruits: apple - GG - fantastic plants, fabulous vegetation
25GG21(BEANS)|fruits: beans - GG - fantastic plants, fabulous vegetation
25GG21(BILBERRY)|fruits: bilberry - GG - fantastic plants, fabulous vegetation
25GG21(CHERRY)|fruits: cherry - GG - fantastic plants, fabulous vegetation
25GG21(CHESTNUT)|fruits: chestnut - GG - fantastic plants, fabulous vegetation
25GG21(FIG)|fruits: fig - GG - fantastic plants, fabulous vegetation
25GG21(HAZELNUT)|fruits: hazelnut - GG - fantastic plants, fabulous vegetation
25GG21(GOURD)|fruits: gourd - GG - fantastic plants, fabulous vegetation
25GG21(LEMON)|fruits: lemon - GG - fantastic plants, fabulous vegetation
25GG21(MEDLAR)|fruits: medlar - GG - fantastic plants, fabulous vegetation
25GG21(MELON)|fruits: melon - GG - fantastic plants, fabulous vegetation
25GG21(NUTS)|fruits: nuts - GG - fantastic plants, fabulous vegetation
25GG21(PEACH)|fruits: peach - GG - fantastic plants, fabulous vegetation
25GG21(PEAR)|fruits: pear - GG - fantastic plants, fabulous vegetation
25GG21(PINE-CONE)|fruits: pine-cone - GG - fantastic plants, fabulous vegetation
25GG21(PINEAPPLE)|fruits: pineapple - GG - fantastic plants, fabulous vegetation
25GG21(PLUM)|fruits: plum - GG - fantastic plants, fabulous vegetation
25GG21(POMEGRANATE)|fruits: pomegranate - GG - fantastic plants, fabulous vegetation
25GG21(PUMPKIN)|fruits: pumpkin - GG - fantastic plants, fabulous vegetation
25GG21(QUINCE)|fruits: quince - GG - fantastic plants, fabulous vegetation
25GG21(SPRUCE-CONE)|fruits: spruce-cone - GG - fantastic plants, fabulous vegetation
25GG21(STRAWBERRY)|fruits: strawberry - GG - fantastic plants, fabulous vegetation
25GG21(WALNUT)|fruits: walnut - GG - fantastic plants, fabulous vegetation
25GG211|části plodů báječné rostliny
25GG211(...)|části plodů báječné rostliny (s NÁZVEM)
25GG211(NUTSHELL)|části plodu: skořápka - GG - fantastické rostliny, báječná vegetace
25GG2111|semeno báječné rostliny
25GG2111(...)|semeno báječné rostliny (s NÁZVEM)
25GG2111(PEA)|seed: pea - GG - fantastic plants, fabulous vegetation
25GG2111(THISTLE-SEED)|seed: thistle-seed - GG - fantastic plants, fabulous vegetation
25GG22|(neovocné) produkty báječných rostlin nebo stromů
25GG22(...)|(neovocné) produkty báječných rostlin nebo stromů (s NÁZVEM)
25GG22(ASPARAGUS)|(neovocné) produkty rostlin nebo stromů: chřest - GG - fantastické rostliny, báječná vegetace
25GG22(CINNAMON)|(neovocné) produkty rostlin nebo stromů: skořice - GG - fantastické rostliny, báječná vegetace
25GG22(ONION)|(neovocné) produkty rostlin nebo stromů: cibule - GG - fantastické rostliny, báječná vegetace
25GG22(RADISH)|(neovocné) produkty rostlin nebo stromů: ředkvička - GG - fantastické rostliny, báječná vegetace
25GG22(TURNIP)|(neovocné) produkty rostlin nebo stromů: tuřín - GG - fantastické rostliny, báječná vegetace
25GG3|fabulous trees
25GG3(...)|pohádkové stromy (s NAME)
25GG3(ACACIA)|trees: acacia - GG - fantastic plants, fabulous vegetation
25GG3(ALDER)|trees: alder - GG - fantastic plants, fabulous vegetation
25GG3(ALMOND-TREE)|trees: almond-tree - GG - fantastic plants, fabulous vegetation
25GG3(APPLE-TREE)|trees: apple-tree - GG - fantastic plants, fabulous vegetation
25GG3(AVOCADO)|trees: avocado - GG - fantastic plants, fabulous vegetation
25GG3(BEECH)|trees: beech - GG - fantastic plants, fabulous vegetation
25GG3(BIRCH)|trees: birch - GG - fantastic plants, fabulous vegetation
25GG3(CEDAR)|trees: cedar - GG - fantastic plants, fabulous vegetation
25GG3(COCONUT-TREE)|trees: coconut-tree - GG - fantastic plants, fabulous vegetation
25GG3(CYPRESS)|trees: cypress - GG - fantastic plants, fabulous vegetation
25GG3(DATE-PALM)|trees: date-palm - GG - fantastic plants, fabulous vegetation
25GG3(DRACENA)|trees: dracena - GG - fantastic plants, fabulous vegetation
25GG3(ELM)|trees: elm - GG - fantastic plants, fabulous vegetation
25GG3(FIG-TREE)|trees: fig-tree - GG - fantastic plants, fabulous vegetation
25GG3(FIR)|trees: fir - GG - fantastic plants, fabulous vegetation
25GG3(HOLM-OAK)|trees: holm-oak - GG - fantastic plants, fabulous vegetation
25GG3(LAUREL)|trees: laurel - GG - fantastic plants, fabulous vegetation
25GG3(LEMON-TREE)|trees: lemon-tree - GG - fantastic plants, fabulous vegetation
25GG3(LINDEN)|trees: linden - GG - fantastic plants, fabulous vegetation
25GG3(MULBERRY-TREE)|trees: mulberry-tree - GG - fantastic plants, fabulous vegetation
25GG3(MYRRH-TREE)|trees: myrrh-tree - GG - fantastic plants, fabulous vegetation
25GG3(OAK)|trees: oak - GG - fantastic plants, fabulous vegetation
25GG3(OLIVE-TREE)|trees: olive-tree - GG - fantastic plants, fabulous vegetation
25GG3(ORANGE-TREE)|trees: orange-tree - GG - fantastic plants, fabulous vegetation
25GG3(PALM-TREE)|trees: palm-tree - GG - fantastic plants, fabulous vegetation
25GG3(PEACH-TREE)|trees: peach-tree - GG - fantastic plants, fabulous vegetation
25GG3(PINE)|trees: pine - GG - fantastic plants, fabulous vegetation
25GG3(PLANE-TREE)|trees: plane-tree - GG - fantastic plants, fabulous vegetation
25GG3(POMEGRANATE-TREE)|trees: pomegranate-tree - GG - fantastic plants, fabulous vegetation
25GG3(POPLAR)|trees: poplar - GG - fantastic plants, fabulous vegetation
25GG3(QUINCE-TREE)|trees: quince-tree - GG - fantastic plants, fabulous vegetation
25GG3(SPRUCE)|trees: spruce - GG - fantastic plants, fabulous vegetation
25GG3(STINKING BEAN TREFOIL)|trees: stinking bean trefoil - GG - fantastic plants, fabulous vegetation
25GG3(WALNUT-TREE)|trees: walnut-tree - GG - fantastic plants, fabulous vegetation
25GG3(WHITE POPLAR)|trees: white poplar - GG - fantastic plants, fabulous vegetation
25GG3(WILLOW)|trees: willow - GG - fantastic plants, fabulous vegetation
25GG3(YEW)|trees: yew - GG - fantastic plants, fabulous vegetation
25GG31|fabulous shrubs
25GG31(...)|pohádkové keře (s NÁZVEM)
25GG31(BLACKBERRY-BUSH)|shrubs: blackberry-bush - GG - fantastic plants, fabulous vegetation
25GG31(BOX)|shrubs: box - GG - fantastic plants, fabulous vegetation
25GG31(BROOM)|shrubs: broom - GG - fantastic plants, fabulous vegetation
25GG31(BUCKTHORN)|shrubs: buckthorn - GG - fantastic plants, fabulous vegetation
25GG31(HAZEL)|shrubs: hazel - GG - fantastic plants, fabulous vegetation
25GG31(JUNIPER)|shrubs: juniper - GG - fantastic plants, fabulous vegetation
25GG31(MYRTLE)|shrubs: myrtle - GG - fantastic plants, fabulous vegetation
25GG31(OLEANDER)|shrubs: oleander - GG - fantastic plants, fabulous vegetation
25GG31(PRIVET)|shrubs: privet - GG - fantastic plants, fabulous vegetation
25GG31(ROSE-BUSH)|shrubs: rose-bush - GG - fantastic plants, fabulous vegetation
25GG39|strom jako schéma vztahů, schéma ve tvaru stromu - GG - fantastické rostliny, báječná vegetace
25GG4|báječné rostliny a bylinky
25GG4(...)|báječné rostliny a byliny (s NÁZVEM)
25GG4(ACANTHUS)|rostliny a byliny: acanthus - GG - fantastické rostliny, báječná vegetace
25GG4(ALOE)|rostliny a byliny: aloe - GG - fantastické rostliny, báječná vegetace
25GG4(AMARANTH)|rostliny a byliny: amarant - GG - fantastické rostliny, báječná vegetace
25GG4(ARTICHOKE)|rostliny a byliny: artyčok - GG - fantastické rostliny, báječná vegetace
25GG4(BAMBOO)|rostliny a byliny: bambus - GG - fantastické rostliny, báječná vegetace
25GG4(BARLEY)|rostliny a byliny: ječmen - GG - fantastické rostliny, báječná vegetace
25GG4(BASIL)|rostliny a byliny: bazalka - GG - fantastické rostliny, báječná vegetace
25GG4(BEAN)|rostliny a byliny: fazole - GG - fantastické rostliny, báječná vegetace
25GG4(CABBAGE)|rostliny a byliny: zelí - GG - fantastické rostliny, báječná vegetace
25GG4(CAMOMILE)|rostliny a byliny: heřmánek - GG - fantastické rostliny, báječná vegetace
25GG4(CHONDRILLA)|rostliny a byliny: chondrilla - GG - fantastické rostliny, báječná vegetace
25GG4(CLOVER)|rostliny a byliny: jetel - GG - fantastické rostliny, báječná vegetace
25GG4(DICTAMNUS)|rostliny a byliny: dictamnus - GG - fantastické rostliny, báječná vegetace
25GG4(FIELD ERYNGO)|rostliny a byliny: polní eryngo - GG - fantastické rostliny, báječná vegetace
25GG4(FLEA-BANE)|rostliny a byliny: blešník - GG - fantastické rostliny, báječná vegetace
25GG4(GARLIC)|rostliny a byliny: česnek - GG - fantastické rostliny, báječná vegetace
25GG4(GERMANDER)|rostliny a byliny: germander - GG - fantastické rostliny, báječná vegetace
25GG4(GIANT FENNEL)|rostliny a byliny: fenykl obrovský - GG - fantastické rostliny, báječná vegetace
25GG4(GROUNDSEL)|rostliny a byliny: zemědým - GG - fantastické rostliny, báječná vegetace
25GG4(HELLEBORE)|rostliny a byliny: čemeřice - GG - fantastické rostliny, báječná vegetace
25GG4(HEMLOCK)|rostliny a byliny: bolehlav - GG - fantastické rostliny, báječná vegetace
25GG4(HENBANE)|rostliny a byliny: henbane - GG - fantastické rostliny, báječná vegetace
25GG4(HOP)|rostliny a byliny: chmel - GG - fantastické rostliny, báječná vegetace
25GG4(HOUSELEEK)|rostliny a byliny: pámelník - GG - fantastické rostliny, báječná vegetace
25GG4(HYSSOP)|rostliny a byliny: yzop - GG - fantastické rostliny, báječná vegetace
25GG4(IVY)|rostliny a byliny: břečťan - GG - fantastické rostliny, báječná vegetace
25GG4(LETTUCE)|rostliny a byliny: salát - GG - fantastické rostliny, báječná vegetace
25GG4(LUPIN)|rostliny a byliny: lupina - GG - fantastické rostliny, báječná vegetace
25GG4(MANDRAKE)|rostliny a byliny: mandragora - GG - fantastické rostliny, báječná vegetace
25GG4(MARJORAM)|rostliny a byliny: majoránka - GG - fantastické rostliny, báječná vegetace
25GG4(MISTLETOE)|rostliny a byliny: jmelí - GG - fantastické rostliny, báječná vegetace
25GG4(NETTLE)|rostliny a byliny: kopřiva - GG - fantastické rostliny, báječná vegetace
25GG4(ORIGANUM)|rostliny a byliny: origanum - GG - fantastické rostliny, báječná vegetace
25GG4(PEA)|rostliny a byliny: hrách - GG - fantastické rostliny, báječná vegetace
25GG4(PENNYROYAL)|rostliny a byliny: Pennyroyal - GG - fantastické rostliny, báječná vegetace
25GG4(PEONY)|rostliny a byliny: pivoňka - GG - fantastické rostliny, báječná vegetace
25GG4(PUMPKIN)|rostliny a byliny: dýně - GG - fantastické rostliny, báječná vegetace
25GG4(REED)|rostliny a byliny: rákos - GG - fantastické rostliny, báječná vegetace
25GG4(ROCKET)|rostliny a byliny: roketa - GG - fantastické rostliny, báječná vegetace
25GG4(RUE)|rostliny a byliny: routa - GG - fantastické rostliny, báječná vegetace
25GG4(SAFFRON)|rostliny a byliny: šafrán - GG - fantastické rostliny, báječná vegetace
25GG4(SAGE)|rostliny a byliny: šalvěj - GG - fantastické rostliny, báječná vegetace
25GG4(STINGING-NETTLE)|rostliny a byliny: kopřiva - GG - fantastické rostliny, báječná vegetace
25GG4(STRAWBERRY)|rostliny a byliny: jahoda - GG - fantastické rostliny, báječná vegetace
25GG4(SUNDEW)|rostliny a byliny: rosnatka - GG - fantastické rostliny, báječná vegetace
25GG4(THISTLE)|rostliny a byliny: bodlák - GG - fantastické rostliny, báječná vegetace
25GG4(THYME)|rostliny a byliny: tymián - GG - fantastické rostliny, báječná vegetace
25GG4(WATER-HEMLOCK)|rostliny a byliny: vodní jitrocel - GG - fantastické rostliny, báječná vegetace
25GG4(WHEAT)|rostliny a byliny: pšenice - GG - fantastické rostliny, báječná vegetace
25GG4(WORMWOOD)|rostliny a byliny: pelyněk - GG - fantastické rostliny, báječná vegetace
25GG41|fabulous flowers
25GG41(...)|pohádkové květiny (s NAME)
25GG41(ALMOND-BLOSSOM)|flowers: almond-blossom - GG - fantastic plants, fabulous vegetation
25GG41(ANEMONE)|flowers: anemone - GG - fantastic plants, fabulous vegetation
25GG41(BUTTERCUP)|flowers: buttercup - GG - fantastic plants, fabulous vegetation
25GG41(CARNATION)|flowers: carnation - GG - fantastic plants, fabulous vegetation
25GG41(COLUMBINE)|flowers: columbine - GG - fantastic plants, fabulous vegetation
25GG41(CORNFLOWER)|flowers: cornflower - GG - fantastic plants, fabulous vegetation
25GG41(CROCUS)|flowers: crocus - GG - fantastic plants, fabulous vegetation
25GG41(HELIOTROPE)|flowers: heliotrope - GG - fantastic plants, fabulous vegetation
25GG41(HYACINTH)|flowers: hyacinth - GG - fantastic plants, fabulous vegetation
25GG41(IMMORTELLE)|flowers: immortelle - GG - fantastic plants, fabulous vegetation
25GG41(LILY)|flowers: lily - GG - fantastic plants, fabulous vegetation
25GG41(LOTUS)|flowers: lotus - GG - fantastic plants, fabulous vegetation
25GG41(NARCISSUS)|flowers: narcissus - GG - fantastic plants, fabulous vegetation
25GG41(ORCHID)|flowers: orchid - GG - fantastic plants, fabulous vegetation
25GG41(PETUNIA)|flowers: petunia - GG - fantastic plants, fabulous vegetation
25GG41(POPPY)|flowers: poppy - GG - fantastic plants, fabulous vegetation
25GG41(ROSE)|flowers: rose - GG - fantastic plants, fabulous vegetation
25GG41(SUNFLOWER)|flowers: sunflower - GG - fantastic plants, fabulous vegetation
25GG41(TULIP)|flowers: tulip - GG - fantastic plants, fabulous vegetation
25GG41(VIOLET)|flowers: violet - GG - fantastic plants, fabulous vegetation
25GG41(WATER-LILY)|flowers: water-lily - GG - fantastic plants, fabulous vegetation
25GG411|řezané báječné květiny; nosegay, kytice báječných květin
25GG411(...)|řezané květiny, kytice, svazek květin (s NÁZVEM) - GG - fantastické rostliny, báječná vegetace
25GG412|dried fabulous flowers
25GG412(...)|sušené květiny (s NAME) - GG - fantastické rostliny, báječná vegetace
25GG49|umělé pohádkové rostliny a květiny
25GG5|fabulous lower plants
25GG51|fabulous ferns
25GG52|fabulous mosses
25GG53|fabulous algae, seaweed
25GG54|fabulous fungi
25GG541|fabulous mushroom, fairy mushroom
25GG55|fabulous lichens
25GG56|other fabulous lower plants
25GG56(...)|ostatní nižší rostliny (s NÁZVEM) - GG - fantastické rostliny, báječná vegetace
25GG6|extinct plants - GG - fantastic plants, fabulous vegetation
25GG6(...)|vyhynulé rostliny (s NÁZVEM) - GG - fantastické rostliny, báječná vegetace
25GG61|prehistoric plants - GG - fantastic plants, fabulous vegetation
25GG62|fossil plants - GG - fantastic plants, fabulous vegetation
25GG7|jazyk květin - GG - fantastické rostliny, báječná vegetace
25H|landscapes
25H1|krajiny v mírném pásmu
25H11|mountains
25H111|mountain-range, snow peaks
25H1111|glacier
25H112|rocks
25H1121|mountain-top, peak
25H1122|ravine, chasm, abyss, canyon
25H1123|rock-formations
25H1124|boulder, stone
25H113|(high) hill
25H1131|mound, verge
25H114|low hill country
25H115|pit, hole
25H116|landslide
25H119|cave, grotto
25H1191|stalactitic cave
25H12|dale, valley
25H121|inland cliff face
25H13|coast
